id,status,urgency,category,category_ar,client_username,client_name,client_phone,worker_username,worker_name,worker_phone,address,latitude,longitude,commission,created_at,accepted_at,completed_at,cancelled_at
4884,PROCESSING,URGENT,تكييف,تكييف,user1957,Sara Ibrahim,01084836134,user2815,Nour Said,01057327826,80 St,26.282073,27.231586,76.99,2026-01-07 00:05:59,2026-01-07 01:54:55,,
4885,COMPLETED,NORMAL,كهربا,كهربا,user3053,Dina Hamdy,01089780522,user198,Nour Shaker,01012883305,,30.079821,25.111052,26.45,2026-02-10 13:06:59,,,
4886,COMPLETED,NORMAL,حدائق,حدائق,user4506,Mohamed Adel,01049875451,user4313,Ali Fahmy,01064340604,13 Ave,26.358812,26.33198,136.54,2025-10-24 09:02:28,2025-10-24 11:24:27,2025-10-26 05:46:02,
4887,PROCESSING,NORMAL,كمبيوتر,كمبيوتر,user1290,Amany Hassan,01038939951,user1622,Nour Samy,01064680466,,26.128628,27.492903,135.39,2025-07-21 08:33:30,2025-07-21 10:05:12,,
4888,COMPLETED,HIGH,نقل عفش,نقل عفش,user2268,Heba Ali,01083369977,user4501,Laila Fahmy,01041220717,,27.804092,33.986513,29.46,2026-03-20 16:17:48,,,
4889,CANCELLED,NORMAL,نقل عفش,نقل عفش,user1909,Nour Fahmy,01079879085,user4393,Samar Hussein,01098203261,,27.966637,30.511196,104.86,2025-08-23 18:52:06,,,2025-08-24 01:26:47
4890,CANCELLED,NORMAL,نقل عفش,نقل عفش,user2921,Aya Fahmy,01036736236,user3761,Tarek Tawfik,01077367203,125 Rd,26.86665,28.032236,112.32,2025-04-30 23:54:12,2025-05-01 15:56:30,,2025-05-01 03:28:45
4891,CANCELLED,NORMAL,حدائق,حدائق,user1999,Maged Omar,01098909550,user3629,Laila Omar,01034900734,,30.655206,30.673566,131.45,2026-02-20 07:47:37,2026-02-20 19:51:25,,2026-02-20 13:13:46
4892,COMPLETED,URGENT,حدائق,حدائق,user4509,Mohamed Ibrahim,01011310807,user2453,Marwa Nabil,01084153263,94 Rd,24.269534,35.232711,21.7,2025-01-07 03:11:26,2025-01-07 22:22:57,2025-01-08 02:07:48,
4893,CANCELLED,NORMAL,حدائق,حدائق,user2797,Aya Omar,01020230032,user1278,Sherif Khaled,01084305889,190 Rd,24.674699,34.789244,68.84,2024-10-31 11:34:15,2024-11-01 00:03:23,,2024-10-31 18:28:59
4894,COMPLETED,NORMAL,دهان,دهان,user459,Samar Fouad,01032215479,user3189,Fatima Shaker,01091461995,,24.816103,28.240849,85.7,2025-06-09 10:28:32,2025-06-09 10:35:52,2025-06-10 15:56:13,
4895,CANCELLED,URGENT,تكييف,تكييف,user2041,Laila Khaled,01083357266,user3615,Reem Gamal,01027860289,164 Rd,26.815514,26.022932,22.95,2025-08-01 03:17:21,2025-08-01 04:01:28,,2025-08-01 04:03:10
4896,COMPLETED,URGENT,كمبيوتر,كمبيوتر,user4782,Khaled Fahmy,,user1608,Sherine Hussein,01029496391,,24.655868,27.963281,77.15,2025-07-20 05:24:50,2025-07-21 04:09:33,2025-07-22 05:40:47,
4897,COMPLETED,NORMAL,نظافه,نظافه,user806,Hussein Mostafa,01013397006,user3429,Hassan Nabil,01083458659,,26.02615,30.071022,60.62,2026-01-28 11:03:25,2026-01-28 12:10:48,2026-01-29 00:05:57,
4898,CANCELLED,NORMAL,نقل عفش,نقل عفش,user1512,Samar Shaker,01012912578,user3290,Ghada Rashid,01075200148,,29.763722,26.774457,66.46,2025-06-13 15:30:48,2025-06-13 16:05:01,,2025-06-13 16:51:05
4899,CANCELLED,URGENT,كمبيوتر,كمبيوتر,user424,Hussein Samy,,user626,Nadia Shaker,01074926313,53 Ave,28.064732,29.73836,40.74,2025-03-10 15:29:32,2025-03-11 05:25:11,,2025-03-10 22:44:58
4900,COMPLETED,HIGH,دهان,دهان,user2439,Fatima Said,01089880913,user1156,Aya Youssef,01046355566,144 St,30.14358,34.647454,73.83,2026-04-14 13:27:48,,,
4901,COMPLETED,NORMAL,دهان,دهان,user622,Khaled Gamal,01076669489,user1431,Samar Omar,,103 Ave,27.938981,32.744229,119.28,2025-06-21 20:10:14,2025-06-22 00:04:06,2025-06-22 13:58:44,
4902,PENDING,NORMAL,نظافه,نظافه,user1871,Amany Omar,01016860211,user4170,Sameh Rashid,01048947295,,25.748334,26.840289,132.18,2025-02-11 00:13:30,2025-02-11 10:15:03,,
4903,CANCELLED,NORMAL,كمبيوتر,كمبيوتر,user4574,Ramy Adel,01027638966,user4356,Marwa Hussein,01043195266,,24.885287,26.984358,119.69,2025-10-14 21:43:12,2025-10-15 01:14:28,,2025-10-14 23:34:47
4904,COMPLETED,URGENT,صيانه منزليه,صيانه منزليه,user4966,Reem Gamal,01069100935,user480,Sherif Ali,01017258943,,31.089375,26.903708,54.06,2025-11-19 16:44:52,2025-11-19 18:42:39,2025-11-19 20:07:45,
4905,COMPLETED,NORMAL,كهربا,كهربا,user2084,Nadia Adel,01034528463,user2389,Ismail Tawfik,01053698864,16 St,30.014639,26.923873,131.26,2025-07-31 14:02:16,2025-08-01 00:29:23,2025-08-01 06:01:10,
4906,PENDING,HIGH,نجاره,نجاره,user4582,Tarek Hassan,01050812834,user4825,Samar Omar,01077690194,,26.444925,25.784862,57.43,2025-03-24 10:32:00,2025-03-24 16:22:59,,
4907,CANCELLED,URGENT,حدائق,حدائق,user3518,Heba Adel,01062654484,user3339,Ramy Youssef,01050380816,148 Ave,26.968312,34.361812,33.76,2025-10-12 04:49:26,2025-10-12 18:28:31,,2025-10-12 08:21:04
4908,COMPLETED,HIGH,تكييف,تكييف,user83,Ismail Rashid,01081658908,user772,Youssef Nabil,01096209085,,29.285773,29.232566,77.44,2026-03-19 13:19:50,2026-03-19 19:23:38,2026-03-20 15:41:27,
4909,CANCELLED,URGENT,صيانه منزليه,صيانه منزليه,user233,Ayman Hassan,01025989909,user2373,Mostafa Samy,01014042292,112 St,29.593278,31.701762,129.64,2025-02-19 20:18:26,2025-02-20 10:26:09,,2025-02-20 07:36:19
4910,CANCELLED,NORMAL,تكييف,تكييف,user2935,Sara Naguib,01058991569,user1628,Fatima Rashid,01062122549,198 Rd,30.524907,32.565903,82.9,2025-12-28 15:43:10,2025-12-29 00:17:47,,2025-12-28 18:27:26
4911,COMPLETED,NORMAL,نقل عفش,نقل عفش,user2655,Sherif Naguib,01071401183,user3858,Hassan Hassan,01021816633,16 Rd,26.892973,25.615458,112.96,2025-07-20 21:10:10,2025-07-20 21:41:13,2025-07-21 03:31:17,
4912,PROCESSING,NORMAL,نجاره,نجاره,user508,Mahmoud Ali,01076626341,user4186,Karim Adel,01038489949,64 Rd,24.94441,33.812776,144.79,2026-04-16 06:53:26,2026-04-16 15:06:04,,
4913,COMPLETED,NORMAL,حدائق,حدائق,user4116,Nour Tawfik,01046740707,user1079,Samar Naguib,01036059652,154 Rd,26.805101,27.952056,83.99,2026-03-24 07:34:30,2026-03-24 11:19:03,2026-03-25 12:08:23,
4914,PENDING,URGENT,كهربا,كهربا,user3078,Samar Omar,01011375138,user1789,Ghada Ibrahim,01048395262,148 Rd,30.958784,29.931904,97.02,2025-10-25 22:35:11,2025-10-25 23:48:43,,
4915,CANCELLED,NORMAL,سباكه,سباكه,user3540,Sara Samy,01018291290,user3242,Tarek Said,01021212610,164 St,30.014372,32.375565,59.5,2026-03-04 18:18:59,2026-03-05 13:06:50,,2026-03-05 03:43:24
4916,PROCESSING,NORMAL,حدائق,حدائق,user3184,Tarek Tawfik,01035825654,user1134,Nadia Adel,01029923261,,28.306234,29.056632,61.17,2025-07-09 00:25:36,2025-07-09 13:48:38,,
4917,COMPLETED,URGENT,كمبيوتر,كمبيوتر,user3555,Khaled Shaker,01082622819,user2054,Mostafa Said,01043098475,184 Rd,26.125667,31.991773,52.13,2025-11-15 06:57:21,2025-11-15 23:01:20,2025-11-15 23:22:54,
4918,COMPLETED,URGENT,حدائق,حدائق,user4448,Karim Tawfik,01039224591,user3587,Mohamed Hassan,01064386291,150 Rd,27.272331,29.533537,68.3,2025-11-17 03:54:47,,,
4919,CANCELLED,NORMAL,نقل عفش,نقل عفش,user3401,Ahmed Fouad,01060626103,user2422,Samar Naguib,01058844907,171 Ave,27.590424,25.238222,38.83,2024-11-29 16:54:21,2024-11-29 18:09:54,,2024-11-29 17:38:46
4920,PENDING,NORMAL,صيانه منزليه,صيانه منزليه,user3759,Fatima Rashid,01077821131,user311,Fatima Gamal,01089138026,6 Ave,30.58513,26.104764,135.43,2025-12-25 14:37:41,,,
4921,CANCELLED,URGENT,نجاره,نجاره,user2113,Hassan Naguib,01012904310,user1608,Sherine Hussein,01029496391,,25.332789,27.633144,121.99,2024-11-15 16:43:22,,,2024-11-15 18:47:16
4922,CANCELLED,NORMAL,سباكه,سباكه,user4504,Hussein Said,01053986248,user258,Samar Youssef,01053967101,,24.820364,35.345447,58.23,2025-07-24 05:07:47,2025-07-24 12:08:45,,2025-07-24 10:40:41
4923,COMPLETED,URGENT,كهربا,كهربا,user1081,Laila Fahmy,01053992027,user1309,Rania Fahmy,01073263970,68 Ave,31.381673,28.159911,127.07,2026-05-06 05:08:37,,,
4924,COMPLETED,URGENT,كمبيوتر,كمبيوتر,user45,Khaled Mostafa,01093026670,user3275,Rania Hamdy,01080579872,,26.923638,33.009911,121.06,2026-04-24 07:24:14,2026-04-24 11:24:50,2026-04-25 19:41:53,
4925,COMPLETED,HIGH,كهربا,كهربا,user4238,Laila Shaker,01041896222,user1991,Amany Samy,,,25.860012,35.81553,96.61,2026-03-01 04:38:12,,,
4926,PENDING,NORMAL,كهربا,كهربا,user4964,Heba Tawfik,01088428644,user2541,Nermeen Ali,01070893128,126 Rd,28.350516,29.77517,144.41,2024-12-22 08:53:22,2024-12-22 10:28:27,,
4927,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user31,Karim Youssef,01021249805,user110,Ibrahim Khaled,01015692967,77 Ave,27.054389,32.495592,134.2,2025-11-13 00:48:14,2025-11-13 03:17:32,2025-11-13 14:24:27,
4928,PROCESSING,NORMAL,حدائق,حدائق,user3881,Youssef Mostafa,01056656783,user829,Mohamed Youssef,01020892520,126 St,26.248567,29.953076,35.97,2024-11-06 00:18:51,2024-11-06 01:15:57,,
4929,COMPLETED,NORMAL,كهربا,كهربا,user3906,Ghada Mostafa,01078708114,user4770,Hoda Hamdy,01094846976,76 St,30.259927,28.753553,118.81,2024-12-05 13:28:25,2024-12-05 19:47:42,2024-12-06 14:40:09,
4930,PROCESSING,NORMAL,دهان,دهان,user2021,Maged Said,01017216642,user2546,Emad Hamdy,01033707893,28 St,24.377653,32.001408,52.17,2025-12-19 23:57:44,2025-12-20 00:47:38,,
4931,COMPLETED,NORMAL,نقل عفش,نقل عفش,user309,Nour Tawfik,01081020117,user4528,Hoda Fouad,01060443793,8 Ave,31.483891,28.048353,30.14,2025-05-02 18:37:47,2025-05-02 20:52:28,2025-05-04 09:51:17,
4932,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user2766,Fatima Omar,01038870922,user1310,Noha Fouad,01053923567,136 St,25.992439,28.094583,35.65,2024-11-05 16:59:48,2024-11-06 00:23:58,2024-11-07 02:45:23,
4933,COMPLETED,HIGH,دهان,دهان,user2830,Youssef Shaker,01051785474,user4497,Noha Shaker,01027612941,12 Rd,27.021629,27.152263,68.76,2025-01-24 05:14:01,2025-01-24 08:29:28,2025-01-24 13:37:23,
4934,CANCELLED,URGENT,نجاره,نجاره,user723,Sara Mostafa,01049566968,user381,Tarek Omar,01052676804,82 St,28.725769,28.655305,65.79,2025-06-15 13:03:24,2025-06-15 18:34:09,,2025-06-15 13:03:44
4935,COMPLETED,NORMAL,سباكه,سباكه,user494,Maha Youssef,01075533013,user2418,Rania Hassan,01048344807,14 St,27.048231,25.078979,126.14,2025-11-20 04:23:52,,,
4936,CANCELLED,HIGH,نقل عفش,نقل عفش,user4735,Hassan Omar,01050385722,user2300,Tarek Rashid,01098038377,183 St,28.161242,34.854845,30.37,2025-02-05 04:30:53,2025-02-05 05:51:25,,2025-02-05 04:57:55
4937,COMPLETED,NORMAL,تكييف,تكييف,user4707,Tarek Hussein,01080057178,user798,Dina Rashid,01063949988,,25.601393,34.40573,119.67,2026-04-28 20:32:08,2026-04-29 03:22:18,2026-04-29 11:18:34,
4938,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user2752,Hoda Said,01097242936,user3180,Ahmed Hussein,01094244568,149 Ave,30.105166,29.000226,59.09,2024-12-23 13:39:42,,,
4939,CANCELLED,NORMAL,سباكه,سباكه,user1610,Dina Youssef,01073133836,user64,Amany Ibrahim,01042153442,85 Rd,31.034454,34.116589,83.71,2025-10-15 17:20:35,2025-10-15 17:49:25,,2025-10-15 22:00:21
4940,COMPLETED,HIGH,صيانه منزليه,صيانه منزليه,user602,Omar Mostafa,01065830504,user3316,Aya Said,01073429150,132 Ave,29.389434,35.8877,123.61,2026-04-27 02:12:48,2026-04-27 03:35:45,2026-04-27 05:04:17,
4941,PENDING,NORMAL,كهربا,كهربا,user3451,Fatima Hamdy,01070219988,user1137,Ibrahim Tawfik,01033022123,185 St,26.524455,29.876124,66.83,2025-12-19 09:52:29,,,
4942,PROCESSING,NORMAL,دهان,دهان,user1054,Sherif Hamdy,01036208498,user4505,Sara Hussein,01054306565,26 Ave,24.681682,32.045135,100.74,2024-11-25 09:00:37,2024-11-25 10:06:25,,
4943,PROCESSING,HIGH,نظافه,نظافه,user771,Dina Rashid,01075154738,user4083,Khaled Fouad,01062282117,76 St,29.876747,32.646865,69.79,2025-07-17 12:44:20,2025-07-17 13:41:26,,
4944,CANCELLED,NORMAL,نجاره,نجاره,user1465,Mostafa Ibrahim,01041340071,user1018,Laila Tawfik,01049141287,1 Rd,26.229363,31.199439,57.98,2025-09-22 23:59:23,2025-09-23 02:12:54,,2025-09-23 06:15:14
4945,COMPLETED,URGENT,سباكه,سباكه,user31,Karim Youssef,01021249805,user2038,Ashraf Hassan,01040645572,79 Ave,31.362619,32.068982,69.37,2025-09-19 15:43:12,2025-09-19 19:29:07,2025-09-20 06:02:31,
4946,COMPLETED,NORMAL,نقل عفش,نقل عفش,user3418,Waleed Naguib,01086986290,user727,Mostafa Ibrahim,01098676416,88 Ave,24.787433,25.873611,125.04,2025-11-08 22:51:22,2025-11-09 02:22:49,2025-11-09 04:00:08,
4947,COMPLETED,URGENT,حدائق,حدائق,user1699,Karim Gamal,01022587924,user2106,Samar Hussein,01089876792,130 Ave,24.950709,33.572345,55.53,2025-08-15 02:48:53,2025-08-15 05:37:33,2025-08-15 14:13:34,
4948,PROCESSING,NORMAL,تكييف,تكييف,user3919,Ramy Fahmy,01024075789,user676,Tarek Rashid,01048247237,,30.497192,32.417929,52.24,2026-01-29 17:02:27,2026-01-30 07:50:53,,
4949,COMPLETED,NORMAL,كمبيوتر,كمبيوتر,user4601,Maged Ali,01033234883,user440,Samar Rashid,01055360034,,27.886555,32.569919,53.33,2024-10-01 08:41:45,2024-10-01 15:12:37,2024-10-01 19:34:30,
4950,COMPLETED,HIGH,تكييف,تكييف,user3670,Fatima Hussein,01019063649,user3137,Mahmoud Adel,01017357031,2 Rd,27.585838,33.983796,72.39,2026-02-15 03:03:35,2026-02-15 15:42:48,2026-02-16 03:20:06,
4951,COMPLETED,NORMAL,نظافه,نظافه,user333,Ghada Adel,01072624210,user862,Rania Hamdy,,149 Ave,27.004647,32.365813,64.9,2026-03-22 13:11:42,2026-03-22 17:00:36,2026-03-23 01:00:46,
4952,COMPLETED,NORMAL,حدائق,حدائق,user4132,Amany Samy,01024653369,user2052,Reem Hassan,01075302659,,28.715226,34.879654,63.64,2025-06-19 10:49:49,2025-06-19 11:46:08,2025-06-19 15:06:43,
4953,COMPLETED,HIGH,كمبيوتر,كمبيوتر,user4133,Ghada Hamdy,01021895740,user3645,Amr Naguib,,,31.379994,27.290176,15.04,2026-04-22 14:43:46,2026-04-23 05:55:08,2026-04-23 09:31:22,
4954,CANCELLED,NORMAL,نظافه,نظافه,user3684,Rania Samy,01033652565,user1093,Waleed Ali,01017916764,189 Ave,27.817693,31.619783,19.06,2024-12-30 10:27:04,2024-12-30 12:09:07,,2024-12-30 16:36:09
4955,CANCELLED,NORMAL,نظافه,نظافه,user4154,Nour Mostafa,01060972706,user712,Emad Ibrahim,01033814342,131 Ave,29.79155,27.870763,36.24,2024-12-14 14:28:45,2024-12-14 18:51:00,,2024-12-14 18:54:09
4956,PROCESSING,NORMAL,كمبيوتر,كمبيوتر,user2733,Nadia Hassan,01082532202,user4255,Maha Mostafa,01086004166,198 Rd,28.494203,28.089135,92.77,2025-05-19 00:57:59,2025-05-19 01:49:05,,
4957,CANCELLED,NORMAL,تكييف,تكييف,user577,Tarek Omar,01096198970,user2272,Reem Fouad,01054378136,22 Ave,26.081098,31.717252,94.58,2025-11-19 20:02:11,2025-11-20 00:52:50,,2025-11-19 22:36:48
4958,CANCELLED,NORMAL,حدائق,حدائق,user151,Hassan Hamdy,01047503167,user2431,Noha Hamdy,01056550393,176 St,30.217547,34.808776,110.3,2026-02-20 14:27:27,2026-02-21 04:36:06,,2026-02-20 15:13:51
4959,PROCESSING,NORMAL,نقل عفش,نقل عفش,user2,Laila Fahmy,01079874593,user3896,Tarek Ali,01053248576,33 St,25.622893,25.401313,74.48,2026-02-22 18:05:18,2026-02-23 11:28:12,,
4960,PROCESSING,NORMAL,تكييف,تكييف,user1440,Heba Ali,01037935718,user242,Maged Hamdy,01020289344,193 Rd,28.225826,34.549845,144.91,2026-02-25 08:49:37,,,
4961,PENDING,NORMAL,صيانه منزليه,صيانه منزليه,user265,Fatima Rashid,01085102924,user3944,Nermeen Hussein,01016369710,78 Rd,26.395392,26.267633,81.32,2025-08-05 18:34:34,2025-08-06 03:35:43,,
4962,CANCELLED,URGENT,صيانه منزليه,صيانه منزليه,user4748,Nermeen Nabil,01090492219,user526,Mahmoud Mostafa,01052205153,23 St,24.914313,33.522016,135.17,2025-01-31 08:54:10,2025-01-31 10:28:08,,2025-01-31 18:26:29
4963,COMPLETED,NORMAL,حدائق,حدائق,user3685,Fatima Said,01040144463,user2351,Mohamed Nabil,01033147442,91 St,28.32241,31.422363,106.15,2025-07-23 00:23:23,,,
4964,PENDING,NORMAL,صيانه منزليه,صيانه منزليه,user4759,Nermeen Said,01075682567,user1645,Hassan Adel,01039055218,,25.029975,27.994562,42.18,2024-12-27 09:55:43,2024-12-27 13:45:32,,
4965,COMPLETED,HIGH,نجاره,نجاره,user1534,Amany Omar,01028036027,user1028,Sherif Shaker,01017777252,,29.924015,31.823586,52.2,2025-02-21 19:40:03,2025-02-21 20:27:17,2025-02-23 12:55:36,
4966,PROCESSING,NORMAL,كمبيوتر,كمبيوتر,user2565,Aya Khaled,01075775327,user4275,Ramy Youssef,01060205096,,26.386158,33.208281,143.49,2025-11-10 04:34:13,,,
4967,COMPLETED,NORMAL,تكييف,تكييف,user1180,Nermeen Hussein,01033119000,user2296,Omar Samy,01089567575,4 St,27.251343,30.17319,149.56,2025-02-26 00:14:31,2025-02-26 03:39:52,2025-02-26 19:26:21,
4968,COMPLETED,NORMAL,نظافه,نظافه,user4122,Dina Fouad,01054983289,user3038,Yasmin Said,01038473676,,26.138293,34.111085,102.27,2024-11-01 20:59:53,2024-11-02 01:08:24,2024-11-02 05:16:28,
4969,CANCELLED,HIGH,حدائق,حدائق,user37,Ayman Omar,01037072687,user4953,Nermeen Nabil,01082909317,83 St,30.846976,31.76267,81.92,2026-05-16 12:52:48,,,2026-05-16 17:03:46
4970,CANCELLED,NORMAL,نظافه,نظافه,user1954,Mostafa Naguib,01071948301,user1991,Amany Samy,,,26.075392,33.71138,125.76,2025-05-11 16:08:13,2025-05-12 00:47:23,,2025-05-11 16:20:42
4971,COMPLETED,URGENT,سباكه,سباكه,user4204,Emad Youssef,01014723493,user1077,Maged Omar,01039832632,64 Rd,26.198229,34.15199,23.91,2026-03-09 09:33:35,2026-03-10 04:04:22,2026-03-10 04:42:49,
4972,COMPLETED,NORMAL,نظافه,نظافه,user2718,Mona Hamdy,01027646484,user1328,Mona Ibrahim,01088887402,,28.159185,33.845178,95.7,2025-09-15 05:51:22,2025-09-15 08:35:41,2025-09-16 06:49:49,
4973,PROCESSING,NORMAL,نجاره,نجاره,user3789,Ibrahim Youssef,,user4544,Fatima Said,01089872231,125 St,24.635931,31.491904,74.6,2026-04-16 13:51:54,2026-04-16 16:19:23,,
4974,COMPLETED,URGENT,صيانه منزليه,صيانه منزليه,user3054,Ayman Gamal,01067032244,user3128,Ali Gamal,01025210326,1 Rd,30.097413,33.187268,65.7,2025-07-19 02:05:22,2025-07-19 07:14:35,2025-07-19 18:29:29,
4975,COMPLETED,NORMAL,نجاره,نجاره,user4853,Dina Gamal,01031089849,user3433,Mostafa Mostafa,01040729946,160 Rd,31.130007,35.297875,136.08,2025-03-04 22:41:54,,,
4976,PROCESSING,URGENT,دهان,دهان,user743,Ahmed Gamal,01060087924,user3276,Sameh Nabil,01077106875,119 Ave,24.401182,35.00014,83.34,2025-07-21 04:39:48,,,
4977,COMPLETED,HIGH,نجاره,نجاره,user1054,Sherif Hamdy,01036208498,user1424,Mohamed Samy,01062468894,,30.52194,31.948095,39.23,2025-12-05 04:34:34,2025-12-05 05:15:40,2025-12-06 04:06:52,
4978,COMPLETED,NORMAL,دهان,دهان,user711,Nermeen Hussein,01082172776,user4612,Samar Naguib,01011042561,114 Ave,31.142483,34.116848,29.91,2025-12-27 12:54:08,2025-12-27 15:53:14,2025-12-29 04:42:59,
4979,CANCELLED,HIGH,نقل عفش,نقل عفش,user1560,Ayman Hamdy,01086054522,user2530,Dina Hassan,01078464673,174 Ave,29.181407,25.494044,92.64,2025-10-06 05:22:17,,,2025-10-06 08:49:06
4980,PENDING,URGENT,كهربا,كهربا,user3560,Samar Nabil,01080620116,user73,Mona Hassan,01081988124,122 Ave,30.588728,35.682086,117.21,2025-12-03 09:37:50,2025-12-03 11:47:28,,
4981,CANCELLED,NORMAL,سباكه,سباكه,user256,Hoda Fouad,01013670974,user2145,Hassan Omar,01084533976,189 St,24.702599,34.216119,61.21,2025-12-24 09:06:23,2025-12-24 20:29:18,,2025-12-24 10:01:26
4982,COMPLETED,NORMAL,صيانه منزليه,صيانه منزليه,user1062,Ali Hamdy,01052740512,user734,Tarek Adel,01088433683,140 St,31.313529,26.428924,124.03,2025-03-04 19:25:07,2025-03-04 21:13:38,2025-03-04 21:15:28,
4983,PENDING,NORMAL,كهربا,كهربا,user136,Hoda Shaker,01081603135,user4297,Noha Hamdy,01011685851,48 Rd,26.16073,28.480519,79.34,2026-03-21 09:06:00,2026-03-21 21:19:51,,
4984,COMPLETED,HIGH,نظافه,نظافه,user558,Khaled Youssef,01050935883,user611,Ibrahim Hamdy,01057562437,162 Ave,24.103636,35.311172,25.89,2025-10-12 04:01:12,2025-10-12 07:30:14,2025-10-12 08:51:46,
4985,CANCELLED,HIGH,تكييف,تكييف,user3220,Hussein Hamdy,01077971274,user240,Nermeen Fahmy,01068517739,,29.842896,26.881955,114.79,2025-06-09 13:27:47,2025-06-09 14:01:01,,2025-06-09 14:48:49
4986,COMPLETED,HIGH,كهربا,كهربا,user436,Amr Hussein,01051974837,user1114,Maged Fahmy,01048481962,96 St,29.250162,34.172254,129.67,2025-12-28 12:42:21,2025-12-28 15:44:46,2025-12-29 02:39:24,
4987,PENDING,URGENT,تكييف,تكييف,user2597,Hany Rashid,01032927797,user4514,Maged Said,01072772697,64 St,25.328489,27.518373,120.67,2024-12-11 01:23:55,2024-12-11 12:26:58,,
4988,PROCESSING,NORMAL,كهربا,كهربا,user17,Ramy Hussein,01094775473,user4661,Laila Fahmy,01096598562,66 St,28.118936,33.121288,32.09,2025-01-11 03:39:28,2025-01-11 09:36:12,,
4989,CANCELLED,HIGH,نقل عفش,نقل عفش,user3768,Mostafa Gamal,01013729462,user1334,Sameh Fahmy,01070713460,123 Rd,28.917163,25.121333,65.5,2026-03-05 05:47:25,2026-03-05 08:26:59,,2026-03-05 07:48:22
4990,PENDING,HIGH,تكييف,تكييف,user617,Ashraf Said,01078276312,user1201,Ali Fouad,01084011120,11 Rd,25.916206,33.627651,130.14,2026-02-18 11:16:23,2026-02-18 14:20:08,,
4991,COMPLETED,URGENT,صيانه منزليه,صيانه منزليه,user1376,Fatima Fouad,01059978040,user3554,Ali Omar,,74 Ave,29.32311,35.712828,139.17,2026-04-24 13:37:01,2026-04-25 05:18:58,2026-04-25 18:09:33,
4992,CANCELLED,NORMAL,نجاره,نجاره,user2425,Tarek Mostafa,01025975536,user1227,Sherine Shaker,01016134368,13 St,30.461653,28.776669,26.97,2025-08-14 10:27:07,2025-08-14 15:09:55,,2025-08-14 15:59:51
