id,stars,review,order_id,order_category,client_username,client_name,worker_username,worker_name,worker_profession,created_at
3236,5,سعر مناسب,3236,صيانه منزليه,user2823,Ashraf Mostafa,user1670,Amr Youssef,صيانه منزليه,2025-04-22 19:12:32
4094,1,خدمة محترفة,4094,نقل عفش,user889,Hassan Khaled,user765,Aya Samy,نقل عفش,2025-08-11 10:52:08
7924,2,سعر مناسب,7924,دهان,user310,Nadia Samy,user3657,Mona Ali,دهان,2025-04-07 23:05:38
8002,1,,8002,دهان,user1616,Sameh Fouad,user1011,Laila Shaker,دهان,2025-06-25 04:06:17
5179,3,,5179,تكييف,user4934,Youssef Hassan,user4795,Mahmoud Mostafa,تكييف,2024-12-28 20:34:29
8644,1,,8644,دهان,user1051,Ghada Youssef,user2654,Yasmin Nabil,دهان,2025-04-10 13:43:03
9739,5,شغل ممتاز,9739,كهربا,user4140,Mostafa Omar,user1523,Mostafa Ibrahim,كهربا,2025-02-08 22:11:57
5435,5,شكرا,5435,نظافه,user1476,Marwa Ibrahim,user777,Yasmin Shaker,نظافه,2024-10-22 06:15:16
5221,4,ممتاز,5221,دهان,user2871,Ismail Fouad,user1637,Youssef Fouad,دهان,2025-06-04 21:50:34
6889,5,,6889,سباكه,user3643,Fatima Tawfik,user2336,Ghada Adel,سباكه,2025-05-27 06:59:19
9559,2,,9559,سباكه,user3051,Fatima Omar,user3138,Hoda Youssef,سباكه,2025-06-17 07:08:53
1040,5,شغل جميل,1040,كهربا,user3213,Mona Ibrahim,user303,Dina Ali,كهربا,2025-12-29 09:39:56
2113,4,شكرا,2113,سباكه,user4254,Sherine Omar,user3820,Hoda Said,سباكه,2026-01-27 02:08:14
2215,1,شغل جميل,2215,كمبيوتر,user3059,Dina Said,user923,Nermeen Shaker,كمبيوتر,2025-03-09 12:13:24
4923,2,أنصح بالتعامل,4923,كهربا,user1081,Laila Fahmy,user1309,Rania Fahmy,كهربا,2026-05-08 04:29:49
2419,5,ممتاز,2419,تكييف,user2684,Laila Hamdy,user1216,Ismail Naguib,تكييف,2025-02-20 15:27:54
7855,5,سعر مناسب,7855,سباكه,user1744,Emad Khaled,user2973,Reem Fahmy,سباكه,2025-05-01 13:09:06
5285,5,,5285,نظافه,user1799,Amr Adel,user4564,Nour Hussein,نظافه,2025-01-26 14:27:21
1279,2,شغل ممتاز,1279,كهربا,user2027,Waleed Adel,user1925,Ramy Said,كهربا,2025-04-20 17:01:32
9181,1,,9181,نظافه,user710,Reem Ali,user2428,Rania Tawfik,نظافه,2025-10-06 14:44:05
6821,3,محترم جدا,6821,حدائق,user4709,Mahmoud Naguib,user4092,Ismail Hassan,حدائق,2026-01-08 01:41:17
7348,3,كويس جدا,7348,سباكه,user1291,Hassan Tawfik,user2116,Marwa Rashid,سباكه,2025-04-30 18:17:20
2633,1,بصراحة حاجة تانية,2633,نقل عفش,user195,Nermeen Adel,user1364,Marwa Ali,نقل عفش,2025-08-27 06:51:20
8383,5,بصراحة حاجة تانية,8383,نجاره,user1617,Hassan Shaker,user3504,Reem Tawfik,نجاره,2024-10-28 14:52:20
4608,5,,4608,نقل عفش,user4524,Yasmin Hussein,user3921,Hoda Tawfik,نقل عفش,2025-11-30 17:14:57
8213,5,ممتاز جدا,8213,تكييف,user3794,Mohamed Omar,user4083,Khaled Fouad,تكييف,2026-01-01 04:39:28
1586,1,أنصح بالتعامل,1586,كهربا,user3188,Amany Gamal,user4354,Hussein Hussein,كهربا,2025-09-11 00:20:23
2963,4,,2963,دهان,user761,Sherine Tawfik,user2130,Reem Hassan,دهان,2024-11-12 18:26:05
7241,5,خدمة محترفة,7241,تكييف,user3106,Mahmoud Fahmy,user1192,Hany Said,تكييف,2026-01-29 03:23:40
6264,1,سعر مناسب,6264,تكييف,user1819,Rania Omar,user3844,Marwa Ali,تكييف,2025-12-22 01:25:29
6393,4,خدمة محترفة,6393,كمبيوتر,user3879,Mona Hassan,user2639,Amany Adel,كمبيوتر,2025-05-15 18:27:19
2699,4,خدمة محترفة,2699,حدائق,user2582,Noha Rashid,user1321,Hassan Fouad,حدائق,2026-05-14 22:12:00
4847,4,ممتاز,4847,نظافه,user378,Marwa Fouad,user4271,Dina Youssef,نظافه,2024-11-10 19:36:37
1320,1,,1320,نقل عفش,user4102,Hoda Fouad,user4993,Ismail Hassan,نقل عفش,2026-04-29 17:27:30
6041,5,في الميعاد,6041,نقل عفش,user4014,Fatima Hussein,user3921,Hoda Tawfik,نقل عفش,2026-01-27 22:27:30
9530,4,ممتاز جدا,9530,حدائق,user1827,Hussein Naguib,user3334,Ayman Gamal,حدائق,2025-01-22 21:32:26
3461,5,ممتاز,3461,صيانه منزليه,user2223,Rania Naguib,user138,Emad Fahmy,صيانه منزليه,2024-10-12 02:58:51
7646,2,,7646,نقل عفش,user4044,Noha Khaled,user4618,Youssef Said,نقل عفش,2024-12-04 09:51:51
2025,4,,2025,صيانه منزليه,user3993,Sameh Tawfik,user138,Emad Fahmy,صيانه منزليه,2026-03-12 05:09:46
8139,1,ممتاز جدا,8139,نقل عفش,user4776,Omar Youssef,user3665,Sherif Rashid,نقل عفش,2026-01-01 13:41:17
8961,2,,8961,سباكه,user1304,Nermeen Adel,user1946,Mona Youssef,سباكه,2024-10-04 21:20:08
4294,1,ممتاز,4294,حدائق,user3184,Tarek Tawfik,user2783,Ramy Youssef,حدائق,2025-01-01 13:10:02
2161,2,,2161,صيانه منزليه,user4793,Amr Youssef,user3858,Hassan Hassan,صيانه منزليه,2025-05-16 12:53:14
3591,4,سعر مناسب,3591,صيانه منزليه,user966,Mohamed Hassan,user480,Sherif Ali,صيانه منزليه,2024-12-06 05:48:42
378,1,في الميعاد,378,صيانه منزليه,user634,Rania Samy,user1787,Ashraf Khaled,صيانه منزليه,2024-10-22 23:16:09
2743,1,محترم جدا,2743,صيانه منزليه,user1604,Omar Hamdy,user4431,Samar Adel,صيانه منزليه,2025-11-23 16:49:26
1075,1,ممتاز جدا,1075,كمبيوتر,user4377,Mona Rashid,user3686,Maha Fahmy,كمبيوتر,2024-11-20 08:24:28
3791,1,شغل ممتاز,3791,دهان,user3861,Fatima Youssef,user1582,Ghada Rashid,دهان,2025-06-21 13:48:19
2587,3,,2587,نجاره,user3213,Mona Ibrahim,user1451,Hany Tawfik,نجاره,2026-04-14 11:44:24
1411,3,شكرا,1411,نجاره,user3737,Hoda Khaled,user3082,Amany Omar,نجاره,2024-10-19 03:31:53
4295,2,,4295,سباكه,user1530,Ghada Gamal,user3050,Fatima Shaker,سباكه,2025-03-05 02:10:04
9909,3,في الميعاد,9909,سباكه,user2964,Sherif Hussein,user4470,Hoda Ali,سباكه,2024-12-12 00:44:09
3312,1,محترم جدا,3312,دهان,user3440,Waleed Hussein,user1360,Samar Youssef,دهان,2025-01-21 10:25:29
247,5,شغل ممتاز,247,دهان,user1243,Hussein Gamal,user628,Tarek Hassan,دهان,2026-02-10 21:56:44
353,1,,353,نظافه,user4101,Maged Khaled,user1275,Sherine Samy,نظافه,2026-05-01 11:58:07
8954,4,ممتاز جدا,8954,نظافه,user1842,Mahmoud Hussein,user4117,Hany Khaled,نظافه,2026-02-02 01:29:06
5988,4,كويس جدا,5988,نجاره,user2586,Mohamed Tawfik,user4712,Heba Fouad,نجاره,2026-01-15 00:41:35
5610,1,خدمة محترفة,5610,كمبيوتر,user4359,Sherine Rashid,user2499,Reem Hassan,كمبيوتر,2024-10-05 15:14:53
5689,5,خدمة محترفة,5689,نظافه,user864,Khaled Ali,user886,Omar Fahmy,نظافه,2025-10-01 08:39:13
9641,5,,9641,حدائق,user816,Waleed Rashid,user1114,Maged Fahmy,حدائق,2025-08-07 18:09:04
7759,1,أنصح بالتعامل,7759,دهان,user221,Ashraf Hamdy,user3218,Tarek Shaker,دهان,2025-08-03 11:37:16
3699,3,,3699,سباكه,user4148,Laila Gamal,user344,Hoda Naguib,سباكه,2025-06-02 18:55:23
1211,1,,1211,سباكه,user508,Mahmoud Ali,user3156,Samar Samy,سباكه,2025-12-25 17:40:47
3396,1,ممتاز,3396,تكييف,user4065,Emad Ali,user4108,Samar Said,تكييف,2025-10-01 00:05:48
7357,2,شغل جميل,7357,حدائق,user4769,Maha Samy,user1647,Sherine Said,حدائق,2025-07-04 07:35:41
3983,3,بصراحة حاجة تانية,3983,حدائق,user1826,Mona Samy,user2226,Mona Omar,حدائق,2025-08-10 07:07:19
9498,5,,9498,كمبيوتر,user1380,Hussein Nabil,user3691,Marwa Ali,كمبيوتر,2024-11-16 16:52:27
4268,2,شغل ممتاز,4268,صيانه منزليه,user4715,Ali Naguib,user3364,Mahmoud Ibrahim,صيانه منزليه,2025-05-25 07:02:48
6891,3,شغل ممتاز,6891,نظافه,user2843,Hany Hassan,user3496,Laila Adel,نظافه,2024-12-03 03:26:21
630,2,شغل ممتاز,630,نجاره,user2942,Amany Fahmy,user4511,Noha Nabil,نجاره,2025-08-31 04:23:14
5655,5,في الميعاد,5655,دهان,user289,Amr Mostafa,user1556,Nermeen Hamdy,دهان,2025-08-06 02:21:57
1318,1,محترم جدا,1318,حدائق,user1036,Sherine Gamal,user3826,Sherif Tawfik,حدائق,2024-11-30 13:22:45
7895,1,أنصح بالتعامل,7895,تكييف,user296,Marwa Youssef,user4900,Hussein Ali,تكييف,2025-07-07 23:02:36
1785,5,شغل ممتاز,1785,نظافه,user2674,Sameh Hassan,user697,Sameh Nabil,نظافه,2025-10-03 06:22:53
4503,1,,4503,صيانه منزليه,user713,Ramy Hussein,user242,Maged Hamdy,صيانه منزليه,2025-04-04 05:48:08
7000,1,,7000,تكييف,user853,Nour Hussein,user4449,Khaled Rashid,تكييف,2026-04-09 09:24:39
3450,1,خدمة محترفة,3450,صيانه منزليه,user82,Maged Omar,user1245,Reem Samy,صيانه منزليه,2025-11-21 20:41:14
7355,4,,7355,حدائق,user4268,Laila Said,user1705,Hussein Fouad,حدائق,2025-10-31 13:38:02
9417,5,أنصح بالتعامل,9417,دهان,user2057,Rania Samy,user3373,Nadia Naguib,دهان,2025-05-04 05:29:54
2375,5,محترم جدا,2375,نظافه,user4025,Ahmed Hamdy,user4358,Mohamed Tawfik,نظافه,2025-07-24 05:33:49
6641,1,سعر مناسب,6641,صيانه منزليه,user3007,Emad Hussein,user4351,Waleed Rashid,صيانه منزليه,2025-08-13 06:45:01
9210,5,,9210,نقل عفش,user3398,Omar Youssef,user667,Marwa Fahmy,نقل عفش,2025-03-23 12:26:14
1214,5,,1214,كهربا,user4374,Youssef Youssef,user1239,Ibrahim Nabil,كهربا,2026-03-02 09:17:39
3215,3,سعر مناسب,3215,سباكه,user266,Heba Hussein,user391,Heba Gamal,سباكه,2025-04-27 04:14:36
6129,4,,6129,تكييف,user4610,Hussein Youssef,user1738,Aya Khaled,تكييف,2026-03-16 14:32:31
7835,1,كويس جدا,7835,نقل عفش,user220,Mahmoud Adel,user4260,Hussein Ali,نقل عفش,2025-02-06 22:29:54
6603,4,,6603,نظافه,user2821,Heba Adel,user4554,Fatima Ibrahim,نظافه,2024-11-19 16:32:10
9324,3,,9324,نجاره,user2587,Hussein Naguib,user859,Nermeen Rashid,نجاره,2025-08-02 08:25:33
6777,2,شكرا,6777,سباكه,user2733,Nadia Hassan,user652,Aya Tawfik,سباكه,2026-04-12 00:23:35
4880,2,شغل جميل,4880,تكييف,user639,Mohamed Fahmy,user1911,Ahmed Adel,تكييف,2025-03-24 21:17:46
6010,3,ممتاز جدا,6010,كمبيوتر,user3063,Sara Omar,user2422,Samar Naguib,كمبيوتر,2024-12-05 18:04:01
9237,1,خدمة محترفة,9237,حدائق,user3535,Nermeen Khaled,user4477,Reem Shaker,حدائق,2024-12-14 07:49:49
1973,5,بصراحة حاجة تانية,1973,كمبيوتر,user1625,Karim Gamal,user562,Mona Hussein,كمبيوتر,2025-03-23 23:41:08
7089,3,كويس جدا,7089,دهان,user2161,Waleed Gamal,user649,Hussein Ali,دهان,2025-10-11 13:43:42
2337,5,,2337,حدائق,user2009,Mahmoud Hamdy,user3413,Hussein Shaker,حدائق,2025-08-21 22:08:13
7778,4,شغل ممتاز,7778,نجاره,user985,Rania Said,user4144,Yasmin Ali,نجاره,2025-12-20 14:34:29
2921,1,سعر مناسب,2921,دهان,user3995,Sherine Youssef,user3293,Mostafa Ibrahim,دهان,2025-07-25 14:53:04
6696,1,,6696,كهربا,user3463,Noha Tawfik,user3262,Aya Hamdy,كهربا,2024-12-29 09:48:33
6278,1,,6278,كمبيوتر,user4305,Reem Samy,user3162,Ali Ibrahim,كمبيوتر,2025-03-26 16:00:54
137,1,,137,سباكه,user4663,Mohamed Hussein,user4893,Noha Hussein,سباكه,2025-05-07 15:30:31
5736,2,,5736,سباكه,user40,Sherine Samy,user4168,Hassan Hamdy,سباكه,2025-11-04 11:09:07
8703,3,ممتاز,8703,كهربا,user2190,Mahmoud Hussein,user1136,Sameh Tawfik,كهربا,2025-12-05 18:41:56
4074,2,ممتاز جدا,4074,نقل عفش,user2322,Mohamed Adel,user3524,Nadia Fouad,نقل عفش,2025-10-18 17:19:29
6804,1,,6804,دهان,user1640,Heba Naguib,user4577,Ramy Fahmy,دهان,2025-04-26 10:23:59
7899,3,محترم جدا,7899,كهربا,user2762,Mona Fouad,user4390,Maged Nabil,كهربا,2025-02-11 22:11:58
1500,2,,1500,سباكه,user378,Marwa Fouad,user2879,Yasmin Rashid,سباكه,2024-10-14 00:06:37
2247,2,,2247,دهان,user3919,Ramy Fahmy,user1838,Mahmoud Fouad,دهان,2025-02-03 16:42:35
6644,5,ممتاز جدا,6644,نجاره,user977,Karim Mostafa,user3070,Hassan Naguib,نجاره,2024-11-30 19:02:08
8369,1,,8369,صيانه منزليه,user1934,Heba Naguib,user4695,Nour Samy,صيانه منزليه,2026-05-09 17:24:46
4246,1,,4246,نقل عفش,user4143,Hoda Nabil,user717,Yasmin Fouad,نقل عفش,2026-02-04 02:53:25
5380,2,شكرا,5380,سباكه,user1917,Hassan Gamal,user513,Dina Rashid,سباكه,2025-12-08 21:10:21
9434,1,شغل ممتاز,9434,نظافه,user966,Mohamed Hassan,user961,Omar Hussein,نظافه,2024-12-14 08:06:04
4500,3,,4500,نظافه,user300,Ghada Rashid,user4985,Waleed Said,نظافه,2026-03-23 13:14:49
9542,5,,9542,كمبيوتر,user2193,Sherine Omar,user940,Sherine Naguib,كمبيوتر,2024-12-14 08:59:27
8521,4,,8521,كهربا,user3894,Laila Youssef,user2343,Ibrahim Ali,كهربا,2025-06-26 12:29:41
7399,5,سعر مناسب,7399,نقل عفش,user3451,Fatima Hamdy,user2886,Ahmed Hamdy,نقل عفش,2025-06-06 21:45:20
2075,3,محترم جدا,2075,صيانه منزليه,user3221,Sara Tawfik,user3316,Aya Said,صيانه منزليه,2025-07-14 01:32:08
732,2,ممتاز,732,نجاره,user1329,Nadia Omar,user2006,Sherine Ali,نجاره,2025-07-27 20:24:02
7397,1,ممتاز,7397,نجاره,user4119,Fatima Fahmy,user4468,Heba Ali,نجاره,2026-03-28 16:13:12
8591,3,شغل ممتاز,8591,كمبيوتر,user2005,Khaled Samy,user2981,Ayman Ibrahim,كمبيوتر,2025-03-08 19:09:06
7687,1,,7687,صيانه منزليه,user3149,Ibrahim Fouad,user3016,Ahmed Naguib,صيانه منزليه,2025-05-30 00:54:17
2543,2,سعر مناسب,2543,كمبيوتر,user773,Mahmoud Samy,user959,Nour Ali,كمبيوتر,2025-07-07 13:25:30
2986,1,سعر مناسب,2986,صيانه منزليه,user2795,Noha Nabil,user3443,Karim Hassan,صيانه منزليه,2025-04-27 07:18:33
3982,1,,3982,كهربا,user4035,Ali Youssef,user776,Ahmed Samy,كهربا,2025-04-14 13:36:31
1789,4,شكرا,1789,تكييف,user2166,Noha Mostafa,user1350,Ashraf Nabil,تكييف,2025-06-03 21:53:58
4189,1,أنصح بالتعامل,4189,صيانه منزليه,user2960,Sara Adel,user3524,Nadia Fouad,صيانه منزليه,2024-10-08 05:08:00
2374,3,,2374,دهان,user4871,Nadia Samy,user1328,Mona Ibrahim,دهان,2025-08-20 16:03:35
5080,1,,5080,تكييف,user729,Rania Said,user4045,Noha Hamdy,تكييف,2025-09-29 15:10:46
165,1,في الميعاد,165,نظافه,user3519,Hany Omar,user268,Mona Mostafa,نظافه,2024-12-31 14:52:20
5784,4,بصراحة حاجة تانية,5784,نقل عفش,user1998,Hassan Rashid,user1063,Amany Khaled,نقل عفش,2026-01-16 08:55:50
5473,5,,5473,كهربا,user299,Mahmoud Fahmy,user11,Ali Hassan,كهربا,2025-07-08 16:20:47
7842,4,في الميعاد,7842,كهربا,user247,Ghada Hassan,user3242,Tarek Said,كهربا,2025-11-25 20:49:35
7893,2,ممتاز جدا,7893,حدائق,user2085,Hussein Hamdy,user2419,Nermeen Fahmy,حدائق,2025-11-06 15:22:16
5127,5,,5127,صيانه منزليه,user505,Rania Shaker,user780,Samar Youssef,صيانه منزليه,2025-10-27 13:26:14
780,3,بصراحة حاجة تانية,780,حدائق,user2545,Reem Fahmy,user1997,Heba Fouad,حدائق,2025-10-07 09:17:06
8681,1,شغل ممتاز,8681,نقل عفش,user367,Yasmin Mostafa,user4647,Karim Adel,نقل عفش,2025-12-13 07:50:13
3408,2,ممتاز,3408,نظافه,user1469,Youssef Omar,user4412,Tarek Fahmy,نظافه,2026-03-09 06:05:13
9098,3,ممتاز,9098,دهان,user4573,Heba Hussein,user3855,Yasmin Tawfik,دهان,2025-07-13 01:58:15
2765,4,شغل ممتاز,2765,دهان,user789,Sara Samy,user391,Heba Gamal,دهان,2025-12-20 10:13:01
6895,1,في الميعاد,6895,كمبيوتر,user3241,Sherine Adel,user3496,Laila Adel,كمبيوتر,2025-05-09 11:35:13
2824,3,كويس جدا,2824,نجاره,user4310,Emad Hamdy,user800,Waleed Rashid,نجاره,2026-01-31 04:45:28
7410,1,,7410,نظافه,user3785,Nour Tawfik,user1389,Youssef Rashid,نظافه,2025-12-26 23:29:19
1538,4,ممتاز,1538,صيانه منزليه,user286,Reem Rashid,user522,Maha Gamal,صيانه منزليه,2026-05-19 14:01:44
936,1,ممتاز,936,تكييف,user2072,Heba Rashid,user2185,Laila Fahmy,تكييف,2025-07-25 08:16:42
283,5,أنصح بالتعامل,283,نقل عفش,user4685,Mona Omar,user2126,Aya Fouad,نقل عفش,2025-06-06 21:02:05
2509,1,سعر مناسب,2509,دهان,user985,Rania Said,user4074,Hoda Ibrahim,دهان,2025-03-16 10:29:46
7791,1,في الميعاد,7791,دهان,user1035,Ibrahim Said,user2941,Maha Hassan,دهان,2025-01-30 11:55:26
9801,3,,9801,تكييف,user296,Marwa Youssef,user2127,Ramy Fouad,تكييف,2026-01-10 22:04:03
4068,3,في الميعاد,4068,سباكه,user3387,Nermeen Said,user1428,Marwa Said,سباكه,2025-12-06 02:28:37
4751,2,شغل جميل,4751,حدائق,user939,Karim Gamal,user4045,Noha Hamdy,حدائق,2025-02-20 21:06:36
2070,4,,2070,تكييف,user3784,Youssef Fahmy,user325,Ramy Fouad,تكييف,2025-06-15 09:07:10
4056,5,,4056,دهان,user4347,Amany Samy,user2409,Youssef Hassan,دهان,2025-03-30 02:03:43
5654,2,شغل جميل,5654,كمبيوتر,user4238,Laila Shaker,user3713,Khaled Omar,كمبيوتر,2025-10-23 08:02:58
3212,2,,3212,كمبيوتر,user302,Mohamed Fouad,user2254,Hoda Rashid,كمبيوتر,2024-12-26 10:40:36
7945,2,,7945,كمبيوتر,user4015,Fatima Ali,user2937,Sherif Gamal,كمبيوتر,2026-01-04 12:28:27
1032,3,كويس جدا,1032,تكييف,user2243,Amr Said,user383,Sameh Hussein,تكييف,2024-12-10 23:13:26
9881,4,,9881,نقل عفش,user860,Maha Ali,user4741,Nour Ibrahim,نقل عفش,2024-11-28 11:36:46
3613,1,كويس جدا,3613,دهان,user1441,Maha Ibrahim,user3908,Dina Mostafa,دهان,2025-06-21 23:15:38
1739,5,شكرا,1739,كهربا,user3872,Sherine Ibrahim,user2858,Ghada Rashid,كهربا,2024-11-01 03:42:37
5074,2,محترم جدا,5074,كمبيوتر,user4113,Heba Shaker,user303,Dina Ali,كمبيوتر,2025-04-13 23:21:28
6415,5,,6415,سباكه,user1771,Samar Omar,user1086,Nour Fahmy,سباكه,2026-04-26 05:00:53
1003,3,خدمة محترفة,1003,كمبيوتر,user1407,Sara Fahmy,user2030,Nour Naguib,كمبيوتر,2025-05-15 12:54:43
6035,5,بصراحة حاجة تانية,6035,كمبيوتر,user4956,Aya Mostafa,user2669,Sherif Ali,كمبيوتر,2025-08-30 22:37:40
3287,2,,3287,نظافه,user4852,Mohamed Shaker,user3109,Laila Said,نظافه,2026-03-27 14:25:54
9969,3,,9969,حدائق,user2822,Ghada Hussein,user3472,Ahmed Samy,حدائق,2025-12-03 11:01:05
9372,5,شكرا,9372,كمبيوتر,user2712,Aya Adel,user1899,Samar Hussein,كمبيوتر,2025-10-05 17:03:57
7979,4,,7979,نقل عفش,user354,Amr Adel,user4128,Reem Nabil,نقل عفش,2025-06-12 13:34:17
6112,3,شغل ممتاز,6112,نظافه,user2288,Ashraf Fouad,user20,Ramy Gamal,نظافه,2026-05-07 15:53:30
2890,5,ممتاز,2890,سباكه,user3912,Amr Youssef,user4536,Marwa Hussein,سباكه,2025-05-19 21:46:45
4013,2,شغل ممتاز,4013,تكييف,user235,Samar Fouad,user4158,Karim Youssef,تكييف,2026-03-29 07:00:32
1184,1,سعر مناسب,1184,سباكه,user1253,Amany Mostafa,user1050,Laila Naguib,سباكه,2025-05-17 12:45:44
9662,5,شغل ممتاز,9662,تكييف,user4151,Noha Mostafa,user4383,Hussein Hassan,تكييف,2026-01-09 01:57:07
1768,3,ممتاز,1768,كهربا,user1280,Emad Youssef,user1464,Yasmin Naguib,كهربا,2025-10-17 03:25:07
8454,3,,8454,نظافه,user1440,Heba Ali,user1444,Fatima Fouad,نظافه,2026-02-28 18:34:40
8193,2,ممتاز جدا,8193,نجاره,user2261,Ramy Rashid,user1743,Youssef Fouad,نجاره,2025-12-09 21:10:21
3029,5,ممتاز,3029,سباكه,user4054,Rania Hamdy,user1336,Hassan Nabil,سباكه,2025-08-22 19:32:18
4038,2,خدمة محترفة,4038,كمبيوتر,user4804,Ashraf Fouad,user2258,Fatima Said,كمبيوتر,2025-12-04 14:51:16
7105,5,,7105,كمبيوتر,user1434,Hussein Adel,user1565,Mohamed Youssef,كمبيوتر,2025-06-04 15:13:54
8959,3,,8959,كهربا,user4575,Aya Gamal,user1737,Ayman Hussein,كهربا,2025-04-07 22:53:38
7613,1,,7613,نظافه,user4946,Ali Nabil,user3337,Amany Tawfik,نظافه,2025-05-07 04:21:34
312,4,,312,كمبيوتر,user4065,Emad Ali,user4528,Hoda Fouad,كمبيوتر,2026-01-11 05:28:16
4116,3,في الميعاد,4116,سباكه,user3847,Youssef Khaled,user3752,Nermeen Shaker,سباكه,2025-03-06 02:41:56
